,X,y,w,ids
192,[H][C]([H])C(=C([H])[N]N([H])[H])C([H])([H])[H],-1343.55,1.0,[H][C]([H])C(=C([H])[N]N([H])[H])C([H])([H])[H]
193,[H]C([H])=C([H])C(=NN([H])[H])C([H])([H])[H],-1343.91,1.0,[H]C([H])=C([H])C(=NN([H])[H])C([H])([H])[H]
194,[H][C]([N]N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1485.53,1.0,[H][C]([N]N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
195,[H][C](C#CC([H])([H])[H])[N]N([H])[H],-1191.43,1.0,[H][C](C#CC([H])([H])[H])[N]N([H])[H]
196,[H]N([H])N=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1489.15,1.0,[H]N([H])N=C(C([H])([H])[H])C([H])([H])C([H])([H])[H]
197,[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1483.47,1.0,[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
198,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1762.03,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
199,[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1622.6,1.0,[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H]
200,[H]C#CC(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1466.65,1.0,[H]C#CC(N([H])[H])(C([H])([H])[H])C([H])([H])[H]
201,[H]C([H])([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1753.9,1.0,[H]C([H])([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
202,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H],-1621.45,1.0,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H]
203,[H]C#CC([H])(C([H])([H])[H])C([H])([H])N([H])[H],-1466.65,1.0,[H]C#CC([H])(C([H])([H])[H])C([H])([H])N([H])[H]
204,[H]N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1767.95,1.0,[H]N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
205,[H]C([H])=C([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1621.99,1.0,[H]C([H])=C([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
206,[H]C#CC([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1465.19,1.0,[H]C#CC([H])(N([H])[H])C([H])([H])C([H])([H])[H]
207,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1754.9,1.0,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
208,[H]C([H])=C(C#N)C#N,-963.04,1.0,[H]C([H])=C(C#N)C#N
209,[H]N=C([H])N([H])C([H])([H])C([H])=C([H])[H],-1361.99,1.0,[H]N=C([H])N([H])C([H])([H])C([H])=C([H])[H]
210,[H]C(=C(C#N)C([H])([H])[H])N([H])[H],-1246.59,1.0,[H]C(=C(C#N)C([H])([H])[H])N([H])[H]
211,[H]N([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1640.73,1.0,[H]N([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H]
212,[H]N=C([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1510.68,1.0,[H]N=C([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
213,[H]C([H])([H])C([H])(C#N)C#N,-1105.98,1.0,[H]C([H])([H])C([H])(C#N)C#N
214,[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H],-1636.46,1.0,[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H]
215,[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1637.73,1.0,[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
216,[H]N=C([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],-1508.82,1.0,[H]N=C([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
217,[H][C]([H])[N][N]C([H])=C([H])[C]([H])[H],-1205.73,1.0,[H][C]([H])[N][N]C([H])=C([H])[C]([H])[H]
218,[H][C]([H])[N]N([H])C([H])([H])C([H])=C([H])[H],-1332.39,1.0,[H][C]([H])[N]N([H])C([H])([H])C([H])=C([H])[H]
219,[H][C]([H])[N][N][C](C([H])([H])[H])C([H])([H])[H],-1351.27,1.0,[H][C]([H])[N][N][C](C([H])([H])[H])C([H])([H])[H]
220,[H][C]([H])[N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1480.12,1.0,[H][C]([H])[N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
221,[H][C]([N]N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1481.64,1.0,[H][C]([N]N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
222,[H][C]([H])[N][N][C]([H])C([H])([H])C([H])([H])[H],-1346.96,1.0,[H][C]([H])[N][N][C]([H])C([H])([H])C([H])([H])[H]
223,[H]N=C(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1509.69,1.0,[H]N=C(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
224,[H][C]([H])[N]N([H])C([H])([H])C([H])([H])C([H])([H])[H],-1478.64,1.0,[H][C]([H])[N]N([H])C([H])([H])C([H])([H])C([H])([H])[H]
225,[H]C([H])=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1624.37,1.0,[H]C([H])=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
226,[H]C([H])=C([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1623.21,1.0,[H]C([H])=C([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
227,[H]C#CC([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1466.31,1.0,[H]C#CC([H])([H])C([H])(N([H])[H])C([H])([H])[H]
228,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1754.89,1.0,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
229,[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1763.55,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
230,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1617.04,1.0,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
231,[H]C#CC([H])([H])N([H])C([H])([H])C([H])([H])[H],-1459.54,1.0,[H]C#CC([H])([H])N([H])C([H])([H])C([H])([H])[H]
232,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1632.24,1.0,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
233,[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1638.56,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
234,[H]C(C#N)=C(N([H])[H])C([H])([H])[H],-1252.07,1.0,[H]C(C#N)=C(N([H])[H])C([H])([H])[H]
235,[H]N([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1640.4,1.0,[H]N([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
236,[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1502.58,1.0,[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
237,[H]N=C(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1514.71,1.0,[H]N=C(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
238,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])[H],-1370.03,1.0,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])[H]
239,[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])([H])[H],-1504.0,1.0,[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])([H])[H]
240,[H][C]([H])[N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1467.09,1.0,[H][C]([H])[N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
241,[H][C]([N][N][C]([H])C([H])([H])[H])C([H])([H])[H],-1354.37,1.0,[H][C]([N][N][C]([H])C([H])([H])[H])C([H])([H])[H]
242,[H][C]([N]N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1472.15,1.0,[H][C]([N]N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
243,[H]C#CC(=NN([H])[H])C([H])([H])[H],-1187.63,1.0,[H]C#CC(=NN([H])[H])C([H])([H])[H]
244,[H][C]([N]N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1483.97,1.0,[H][C]([N]N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
245,[H]C([H])=C([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1610.2,1.0,[H]C([H])=C([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
246,[H]C#CC([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1452.85,1.0,[H]C#CC([H])([H])N(C([H])([H])[H])C([H])([H])[H]
247,[H]N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1761.46,1.0,[H]N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
248,[H]C([H])=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1616.19,1.0,[H]C([H])=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H]
249,[H]C#CC([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1458.86,1.0,[H]C#CC([H])(N([H])C([H])([H])[H])C([H])([H])[H]
250,[H]C(=C([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H],-1618.56,1.0,[H]C(=C([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H]
251,[H]N(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1760.75,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
252,[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],-1618.53,1.0,[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H]
253,[H]N(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],-1464.53,1.0,[H]N(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H]
254,[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1615.42,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
255,[H]C#CC([H])([H])C([H])([H])N([H])C([H])([H])[H],-1460.05,1.0,[H]C#CC([H])([H])C([H])([H])N([H])C([H])([H])[H]
256,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1630.9,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
257,[H]N=C([H])N(C([H])=C([H])[H])C([H])([H])[H],-1362.85,1.0,[H]N=C([H])N(C([H])=C([H])[H])C([H])([H])[H]
258,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1624.59,1.0,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
259,[H]N=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1502.55,1.0,[H]N=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
260,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C#N,-1361.68,1.0,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C#N
261,[H]N([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1631.59,1.0,[H]N([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H]
262,[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])[H],-1368.01,1.0,[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])[H]
263,[H]N(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1631.67,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
264,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C#N,-1369.95,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C#N
265,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-1623.94,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
266,[H]N(C(=NC([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1503.06,1.0,[H]N(C(=NC([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
267,[H][C]([N]C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],-1496.03,1.0,[H][C]([N]C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
268,[H]N=C(C([H])=C([H])[H])N([H])C([H])([H])[H],-1366.25,1.0,[H]N=C(C([H])=C([H])[H])N([H])C([H])([H])[H]
269,[H]C#CC(=N[H])N([H])C([H])([H])[H],-1206.25,1.0,[H]C#CC(=N[H])N([H])C([H])([H])[H]
270,[H]C#C[C]([H])[N][N][C]([H])[H],-1042.24,1.0,[H]C#C[C]([H])[N][N][C]([H])[H]
271,[H]C#CC([H])([H])N([H])[N][C]([H])[H],-1174.42,1.0,[H]C#CC([H])([H])N([H])[N][C]([H])[H]
272,[H]N(N=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1485.21,1.0,[H]N(N=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
273,[H][C]([H])C([H])=C([H])[N]N([H])C([H])([H])[H],-1341.6,1.0,[H][C]([H])C([H])=C([H])[N]N([H])C([H])([H])[H]
274,[H]C#C[C]([H])[N]N([H])C([H])([H])[H],-1177.65,1.0,[H]C#C[C]([H])[N]N([H])C([H])([H])[H]
275,[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])[H],-1477.67,1.0,[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])[H]
276,[H]C#CC([H])(C([H])=C([H])[H])N([H])[H],-1317.4,1.0,[H]C#CC([H])(C([H])=C([H])[H])N([H])[H]
277,[H]C#CC([H])(C#C[H])N([H])[H],-1158.3,1.0,[H]C#CC([H])(C#C[H])N([H])[H]
278,[H]C([H])=C([H])C([H])=C([H])C([H])([H])N([H])[H],-1484.52,1.0,[H]C([H])=C([H])C([H])=C([H])C([H])([H])N([H])[H]
279,[H]C#CC([H])=C([H])C([H])([H])N([H])[H],-1324.42,1.0,[H]C#CC([H])=C([H])C([H])([H])N([H])[H]
280,[H]C([H])=C([H])C(=C([H])[H])C([H])([H])N([H])[H],-1482.23,1.0,[H]C([H])=C([H])C(=C([H])[H])C([H])([H])N([H])[H]
281,[H]C#CC(=C([H])[H])C([H])([H])N([H])[H],-1323.22,1.0,[H]C#CC(=C([H])[H])C([H])([H])N([H])[H]
282,[H]C([H])=C([H])C#CC([H])([H])N([H])[H],-1326.82,1.0,[H]C([H])=C([H])C#CC([H])([H])N([H])[H]
283,[H]C#CC#CC([H])([H])N([H])[H],-1160.48,1.0,[H]C#CC#CC([H])([H])N([H])[H]
284,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],-1621.73,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
285,[H]C#CC([H])([H])C([H])([H])C([H])([H])N([H])[H],-1466.18,1.0,[H]C#CC([H])([H])C([H])([H])C([H])([H])N([H])[H]
286,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],-1637.27,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
287,[H]C(C#N)=C([H])C#N,-967.43,1.0,[H]C(C#N)=C([H])C#N
288,N#CC#CC#N,-785.04,1.0,N#CC#CC#N
289,[H]C([H])(C#N)C([H])([H])C#N,-1112.08,1.0,[H]C([H])(C#N)C([H])([H])C#N
290,[H]C(=C([H])C([H])([H])N([H])[H])C([H])([H])N([H])[H],-1495.0,1.0,[H]C(=C([H])C([H])([H])N([H])[H])C([H])([H])N([H])[H]
291,[H]C([H])=C(C([H])([H])N([H])[H])C([H])([H])N([H])[H],-1494.17,1.0,[H]C([H])=C(C([H])([H])N([H])[H])C([H])([H])N([H])[H]
292,[H]N([H])C([H])([H])C#CC([H])([H])N([H])[H],-1337.98,1.0,[H]N([H])C([H])([H])C#CC([H])([H])N([H])[H]
293,[H]C([H])=C([H])C([H])(N([H])[H])C([H])([H])N([H])[H],-1492.5,1.0,[H]C([H])=C([H])C([H])(N([H])[H])C([H])([H])N([H])[H]
294,[H]C#CC([H])(N([H])[H])C([H])([H])N([H])[H],-1335.94,1.0,[H]C#CC([H])(N([H])[H])C([H])([H])N([H])[H]
295,[H]C#CC([H])([H])N([H])C([H])=N[H],-1208.21,1.0,[H]C#CC([H])([H])N([H])C([H])=N[H]
296,[H]C#CC([H])([H])C(=N[H])N([H])[H],-1214.56,1.0,[H]C#CC([H])([H])C(=N[H])N([H])[H]
297,[H][C]([N]N([H])[H])C([H])([H])C([H])=C([H])[H],-1339.0,1.0,[H][C]([N]N([H])[H])C([H])([H])C([H])=C([H])[H]
298,[H]C#CC([H])([H])[C]([H])[N]N([H])[H],-1183.71,1.0,[H]C#CC([H])([H])[C]([H])[N]N([H])[H]
299,[H]C#CC(C#C[H])=C([H])[H],-1151.7,1.0,[H]C#CC(C#C[H])=C([H])[H]
300,[H]C([H])=C([H])C([H])=C([H])C([H])=C([H])[H],-1474.75,1.0,[H]C([H])=C([H])C([H])=C([H])C([H])=C([H])[H]
301,[H]C#CC([H])=C([H])C([H])=C([H])[H],-1316.15,1.0,[H]C#CC([H])=C([H])C([H])=C([H])[H]
302,[H]C([H])=C([H])C(=C([H])[H])C([H])=C([H])[H],-1465.9,1.0,[H]C([H])=C([H])C(=C([H])[H])C([H])=C([H])[H]
303,[H]C#CC(=C([H])[H])C([H])=C([H])[H],-1312.5,1.0,[H]C#CC(=C([H])[H])C([H])=C([H])[H]
304,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1696.13,1.0,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
305,[H]C(=O)C([H])=C([H])C([H])=C([H])[H],-1287.12,1.0,[H]C(=O)C([H])=C([H])C([H])=C([H])[H]
306,[H]C(=O)C(=C([H])[H])C([H])=C([H])[H],-1280.22,1.0,[H]C(=O)C(=C([H])[H])C([H])=C([H])[H]
307,[H]C(=O)C#CC([H])=C([H])[H],-1124.79,1.0,[H]C(=O)C#CC([H])=C([H])[H]
308,[H]C(=O)C([H])([H])C([H])([H])C([H])=C([H])[H],-1420.96,1.0,[H]C(=O)C([H])([H])C([H])([H])C([H])=C([H])[H]
309,[H]C([H])=C([H])C#CC([H])=C([H])[H],-1316.09,1.0,[H]C([H])=C([H])C#CC([H])=C([H])[H]
310,[H]OC([H])([H])C([H])([H])C([H])=C([H])C([H])([H])[H],-1555.89,1.0,[H]OC([H])([H])C([H])([H])C([H])=C([H])C([H])([H])[H]
311,[H]OC([H])([H])C(=C([H])C([H])([H])[H])C([H])([H])[H],-1555.85,1.0,[H]OC([H])([H])C(=C([H])C([H])([H])[H])C([H])([H])[H]
312,[H]C(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H],-1431.09,1.0,[H]C(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H]
313,[H]OC([H])(C([H])=C([H])C([H])([H])[H])C([H])([H])[H],-1556.24,1.0,[H]OC([H])(C([H])=C([H])C([H])([H])[H])C([H])([H])[H]
314,[H]C(C(=O)C([H])([H])[H])=C([H])C([H])([H])[H],-1433.53,1.0,[H]C(C(=O)C([H])([H])[H])=C([H])C([H])([H])[H]
315,[H]C(=O)C([H])([H])C([H])=C([H])C([H])([H])[H],-1423.2,1.0,[H]C(=O)C([H])([H])C([H])=C([H])C([H])([H])[H]
316,[H]OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-1555.51,1.0,[H]OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H]
317,[H]C([H])=C(C(=O)C([H])([H])[H])C([H])([H])[H],-1432.27,1.0,[H]C([H])=C(C(=O)C([H])([H])[H])C([H])([H])[H]
318,[H]C(=O)C([H])([H])C(=C([H])[H])C([H])([H])[H],-1423.14,1.0,[H]C(=O)C([H])([H])C(=C([H])[H])C([H])([H])[H]
319,[H]C(=O)C([H])(C([H])=C([H])[H])C([H])([H])[H],-1419.66,1.0,[H]C(=O)C([H])(C([H])=C([H])[H])C([H])([H])[H]
320,[H]C#CC#CC([H])=C([H])[H],-1149.24,1.0,[H]C#CC#CC([H])=C([H])[H]
321,[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1696.16,1.0,[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
322,[H]OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],-1555.96,1.0,[H]OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H]
323,[H]C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H],-1429.87,1.0,[H]C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H]
324,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1697.69,1.0,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
325,[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1567.07,1.0,[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
326,[H]OC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1698.71,1.0,[H]OC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
327,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],-1572.05,1.0,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
328,[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1565.84,1.0,[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
329,[H]OC([H])([H])C([H])([H])C#CC([H])([H])[H],-1402.56,1.0,[H]OC([H])([H])C([H])([H])C#CC([H])([H])[H]
330,[H]OC([H])(C#CC([H])([H])[H])C([H])([H])[H],-1402.82,1.0,[H]OC([H])(C#CC([H])([H])[H])C([H])([H])[H]
331,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H],-1606.19,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H]
332,[H]C([H])([H])C#CC(=O)C([H])([H])[H],-1275.89,1.0,[H]C([H])([H])C#CC(=O)C([H])([H])[H]
333,[H]C(=O)C([H])([H])C#CC([H])([H])[H],-1269.98,1.0,[H]C(=O)C([H])([H])C#CC([H])([H])[H]
334,[H]OC([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H],-1554.08,1.0,[H]OC([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H]
335,[H]C(=O)C([H])=C([H])C([H])([H])C([H])([H])[H],-1427.56,1.0,[H]C(=O)C([H])=C([H])C([H])([H])C([H])([H])[H]
336,[H]OC([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])[H],-1553.44,1.0,[H]OC([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])[H]
337,[H]C(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H],-1426.74,1.0,[H]C(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H]
338,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1696.04,1.0,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
339,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1700.91,1.0,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
340,[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1565.57,1.0,[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
341,[H]OC([H])([H])C#CC([H])([H])C([H])([H])[H],-1398.16,1.0,[H]OC([H])([H])C#CC([H])([H])C([H])([H])[H]
342,[H]C#CC([H])([H])C([H])([H])C([H])=C([H])[H],-1450.68,1.0,[H]C#CC([H])([H])C([H])([H])C([H])=C([H])[H]
343,[H]C(=O)C#CC([H])([H])C([H])([H])[H],-1268.01,1.0,[H]C(=O)C#CC([H])([H])C([H])([H])[H]
344,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1699.08,1.0,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
345,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],-1573.23,1.0,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H]
346,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1565.94,1.0,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
347,[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1687.56,1.0,[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
348,[H]C(OC([H])([H])[H])=C([H])C([H])([H])C([H])([H])[H],-1548.78,1.0,[H]C(OC([H])([H])[H])=C([H])C([H])([H])C([H])([H])[H]
349,[H]C([H])=C(OC([H])([H])[H])C([H])([H])C([H])([H])[H],-1550.87,1.0,[H]C([H])=C(OC([H])([H])[H])C([H])([H])C([H])([H])[H]
350,[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1688.85,1.0,[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
351,[H]OC(=O)C([H])=C([H])C([H])([H])[H],-1248.18,1.0,[H]OC(=O)C([H])=C([H])C([H])([H])[H]
352,[H]OC(=O)C(=C([H])[H])C([H])([H])[H],-1247.44,1.0,[H]OC(=O)C(=C([H])[H])C([H])([H])[H]
353,[H]C#CC([H])=C([H])C#C[H],-1155.35,1.0,[H]C#CC([H])=C([H])C#C[H]
354,[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],-1389.49,1.0,[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
355,[H]OC(=O)C#CC([H])([H])[H],-1092.62,1.0,[H]OC(=O)C#CC([H])([H])[H]
356,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],-1390.28,1.0,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H]
357,[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],-1690.79,1.0,[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H]
